property_id,postal_code,market_value,squared_m,num_rooms,wall_color,wall_color_hex,locker_number
PR-02608,PC-029,244965.02,181.6,5,Forest Green,#228B22,183
PR-02609,PC-018,375522.62,183.4,6,Slate Gray,#708090,119
PR-02610,PC-033,471635.75,162.3,5,Ivory White,#FFFFF0,225
PR-02611,PC-039,274988.83,50.1,1,Charcoal Black,#36454F,183
PR-02612,PC-046,264233.6,79.5,3,Mustard Yellow,#E1AD01,214
PR-02613,PC-011,414987.58,160.9,5,Slate Gray,#708090,53
PR-02614,PC-040,346908.54,90.3,3,Forest Green,#228B22,18
PR-02615,PC-049,506393.88,147.8,4,Blush Pink,#F9C6C9,213
PR-02616,PC-033,534146.2,214.0,7,Charcoal Black,#36454F,280
PR-02617,PC-048,561723.79,180.1,6,Blush Pink,#F9C6C9,240
PR-02618,PC-041,265663.73,92.1,2,Slate Gray,#708090,275
PR-02619,PC-025,357459.95,143.5,5,Blush Pink,#F9C6C9,271
PR-02620,PC-045,208371.64,88.5,1,Charcoal Black,#36454F,175
PR-02621,PC-050,417406.93,192.1,7,Sky Blue,#87CEEB,62
PR-02622,PC-035,424892.03,215.6,8,Sage Green,#9CAF88,229
PR-02623,PC-050,390293.33,175.0,6,Terracotta,#E2725B,218
PR-02624,PC-023,481214.32,207.4,7,Slate Gray,#708090,271
PR-02625,PC-002,311766.13,120.7,3,Terracotta,#E2725B,277
PR-02626,PC-036,500283.17,194.9,6,Terracotta,#E2725B,131
PR-02627,PC-013,388736.02,90.4,3,Forest Green,#228B22,226
PR-02628,PC-036,366560.02,91.0,4,Mustard Yellow,#E1AD01,269
PR-02629,PC-036,382763.37,109.8,2,Charcoal Black,#36454F,63
PR-02630,PC-030,441082.9,203.8,6,Sage Green,#9CAF88,100
PR-02631,PC-049,405532.18,76.0,1,Slate Gray,#708090,82
PR-02632,PC-034,452045.26,175.9,5,Terracotta,#E2725B,265
PR-02633,PC-049,565191.7,180.4,7,Mustard Yellow,#E1AD01,184
PR-02634,PC-039,271750.29,44.0,2,Slate Gray,#708090,45
PR-02635,PC-011,376301.16,135.9,5,Charcoal Black,#36454F,261
PR-02636,PC-035,307165.44,123.7,5,Charcoal Black,#36454F,200
PR-02637,PC-020,475044.42,166.2,7,Charcoal Black,#36454F,193
PR-02638,PC-024,255475.49,77.5,2,Sage Green,#9CAF88,238
PR-02639,PC-014,388129.47,128.0,5,Sky Blue,#87CEEB,275
PR-02640,PC-039,465993.49,195.6,7,Mustard Yellow,#E1AD01,73
PR-02641,PC-041,412483.71,197.7,7,Sky Blue,#87CEEB,3
PR-02642,PC-045,326179.39,178.0,6,Sage Green,#9CAF88,184
PR-02643,PC-013,444919.42,128.3,4,Terracotta,#E2725B,270
PR-02644,PC-030,400468.94,167.8,6,Charcoal Black,#36454F,250
PR-02645,PC-016,420715.78,162.3,5,Ivory White,#FFFFF0,236
PR-02646,PC-003,291524.08,139.7,5,Slate Gray,#708090,150
PR-02647,PC-003,211818.12,83.9,3,Forest Green,#228B22,208
PR-02648,PC-048,438953.78,91.7,3,Sky Blue,#87CEEB,215
PR-02649,PC-012,342068.41,109.1,4,Sky Blue,#87CEEB,268
PR-02650,PC-010,521119.67,216.5,6,Sky Blue,#87CEEB,57
PR-02651,PC-024,374991.5,162.0,6,Sky Blue,#87CEEB,68
PR-02652,PC-008,511264.8,165.7,4,Forest Green,#228B22,250
PR-02653,PC-049,417947.45,76.1,2,Slate Gray,#708090,150
PR-02654,PC-004,525052.63,207.0,7,Sky Blue,#87CEEB,209
PR-02655,PC-042,219650.19,50.8,2,Blush Pink,#F9C6C9,196
PR-02656,PC-003,382265.21,207.7,7,Sage Green,#9CAF88,232
PR-02657,PC-043,360000.12,200.8,7,Sky Blue,#87CEEB,177
PR-02658,PC-025,354217.01,141.8,5,Ivory White,#FFFFF0,158
PR-02659,PC-049,502187.42,141.0,5,Sky Blue,#87CEEB,267
PR-02660,PC-047,382705.22,127.4,4,Sky Blue,#87CEEB,262
PR-02661,PC-037,415026.5,132.6,4,Forest Green,#228B22,197
PR-02662,PC-022,450009.72,183.7,6,Slate Gray,#708090,283
PR-02663,PC-034,388111.93,129.4,4,Sand Beige,#F4E1C1,51
PR-02664,PC-043,282309.12,139.4,5,Slate Gray,#708090,31
PR-02665,PC-048,578075.18,205.0,6,Forest Green,#228B22,219
PR-02666,PC-013,524780.74,195.7,6,Slate Gray,#708090,256
PR-02667,PC-031,263588.97,99.9,3,Mustard Yellow,#E1AD01,30
PR-02668,PC-008,540355.73,182.4,6,Sage Green,#9CAF88,53
PR-02669,PC-008,506511.38,154.1,6,Forest Green,#228B22,110
PR-02670,PC-025,308142.28,116.1,3,Slate Gray,#708090,276
PR-02671,PC-005,301075.74,47.4,2,Forest Green,#228B22,56
PR-02672,PC-007,250748.67,112.0,4,Mustard Yellow,#E1AD01,263
PR-02673,PC-016,457409.96,186.2,6,Sky Blue,#87CEEB,111
PR-02674,PC-025,295465.1,100.5,3,Sky Blue,#87CEEB,290
PR-02675,PC-007,177277.03,51.0,2,Ivory White,#FFFFF0,63
PR-02676,PC-026,239923.46,102.7,4,Sand Beige,#F4E1C1,178
PR-02677,PC-034,383782.68,122.3,4,Charcoal Black,#36454F,105
PR-02678,PC-039,352714.12,107.3,4,Forest Green,#228B22,57
PR-02679,PC-035,190343.32,45.1,2,Terracotta,#E2725B,196
PR-02680,PC-044,489576.46,176.8,6,Blush Pink,#F9C6C9,48
PR-02681,PC-022,313864.73,74.6,3,Blush Pink,#F9C6C9,37
PR-02682,PC-016,467053.99,195.8,7,Charcoal Black,#36454F,158
PR-02683,PC-002,355129.62,150.9,4,Charcoal Black,#36454F,258
PR-02684,PC-020,417187.19,122.8,5,Terracotta,#E2725B,279
PR-02685,PC-013,399322.69,97.5,2,Forest Green,#228B22,127
PR-02686,PC-017,415876.09,198.6,7,Sky Blue,#87CEEB,148
PR-02687,PC-024,245922.26,63.1,2,Mustard Yellow,#E1AD01,155
PR-02688,PC-047,267472.0,37.9,2,Charcoal Black,#36454F,263
PR-02689,PC-045,352936.7,202.6,6,Terracotta,#E2725B,283
PR-02690,PC-011,247412.4,40.1,1,Sage Green,#9CAF88,109
PR-02691,PC-028,421638.16,203.7,7,Forest Green,#228B22,134
PR-02692,PC-029,266531.36,191.1,7,Sage Green,#9CAF88,59
PR-02693,PC-030,268359.96,76.0,2,Mustard Yellow,#E1AD01,231
PR-02694,PC-042,382818.1,174.4,7,Sage Green,#9CAF88,201
PR-02695,PC-045,144684.0,44.0,1,Sky Blue,#87CEEB,74
PR-02696,PC-024,437756.27,214.0,7,Ivory White,#FFFFF0,201
PR-02697,PC-010,304485.82,43.2,1,Sage Green,#9CAF88,172
PR-02698,PC-039,463863.48,189.5,6,Mustard Yellow,#E1AD01,213
PR-02699,PC-010,452339.34,160.8,5,Sage Green,#9CAF88,145
PR-02700,PC-005,416555.96,142.6,4,Terracotta,#E2725B,84
PR-02701,PC-046,403867.01,181.3,6,Charcoal Black,#36454F,49
PR-02702,PC-018,302139.88,125.8,5,Sky Blue,#87CEEB,238
PR-02703,PC-017,232242.21,64.0,1,Charcoal Black,#36454F,295
PR-02704,PC-012,344339.33,112.9,4,Slate Gray,#708090,87
PR-02705,PC-002,284032.95,93.5,4,Ivory White,#FFFFF0,167
PR-02706,PC-002,211518.02,42.0,1,Sage Green,#9CAF88,259
PR-02707,PC-042,334314.01,145.5,5,Slate Gray,#708090,257
PR-02708,PC-032,588393.57,195.7,8,Ivory White,#FFFFF0,90
PR-02709,PC-050,223168.14,48.4,1,Sand Beige,#F4E1C1,123
PR-02710,PC-024,421085.03,201.8,7,Mustard Yellow,#E1AD01,112
PR-02711,PC-035,252912.57,88.1,3,Slate Gray,#708090,128
PR-02712,PC-033,332756.87,53.6,3,Forest Green,#228B22,281
PR-02713,PC-006,471728.51,210.3,6,Forest Green,#228B22,162
PR-02714,PC-006,379996.44,141.0,4,Sage Green,#9CAF88,89
PR-02715,PC-003,220760.14,92.1,2,Sand Beige,#F4E1C1,110
PR-02716,PC-006,291945.9,68.3,3,Forest Green,#228B22,261
PR-02717,PC-037,307460.32,50.6,1,Slate Gray,#708090,172
PR-02718,PC-030,343336.35,127.8,5,Sage Green,#9CAF88,207
PR-02719,PC-001,293267.97,64.2,3,Forest Green,#228B22,134
PR-02720,PC-019,288736.1,57.7,2,Charcoal Black,#36454F,249
PR-02721,PC-032,485649.42,132.8,4,Mustard Yellow,#E1AD01,276
PR-02722,PC-040,482170.14,192.7,7,Blush Pink,#F9C6C9,5
PR-02723,PC-001,245204.47,37.8,1,Terracotta,#E2725B,286
PR-02724,PC-040,319906.1,73.0,2,Sage Green,#9CAF88,252
PR-02725,PC-024,283814.13,91.5,4,Sand Beige,#F4E1C1,176
PR-02726,PC-041,270509.5,78.2,4,Slate Gray,#708090,83
PR-02727,PC-002,310101.54,106.4,5,Blush Pink,#F9C6C9,157
PR-02728,PC-040,473391.76,186.1,6,Terracotta,#E2725B,124
PR-02729,PC-043,206856.78,81.2,3,Sage Green,#9CAF88,238
PR-02730,PC-029,66399.16,42.5,1,Blush Pink,#F9C6C9,234
PR-02731,PC-001,423089.28,168.4,5,Ivory White,#FFFFF0,136
PR-02732,PC-024,256993.11,75.6,2,Forest Green,#228B22,134
PR-02733,PC-042,279014.13,98.7,4,Forest Green,#228B22,45
PR-02734,PC-010,447065.08,148.1,6,Sage Green,#9CAF88,232
PR-02735,PC-007,323994.11,168.5,6,Slate Gray,#708090,270
PR-02736,PC-006,372884.25,133.4,4,Sky Blue,#87CEEB,191
PR-02737,PC-004,425812.97,136.5,4,Sky Blue,#87CEEB,93
PR-02738,PC-034,412194.73,145.5,5,Charcoal Black,#36454F,269
PR-02739,PC-036,352142.18,77.5,3,Terracotta,#E2725B,1
PR-02740,PC-030,381840.02,158.5,5,Sky Blue,#87CEEB,188
PR-02741,PC-021,322894.63,88.8,3,Slate Gray,#708090,24
PR-02742,PC-032,561279.09,192.3,6,Forest Green,#228B22,229
PR-02743,PC-036,508021.99,201.1,6,Slate Gray,#708090,43
PR-02744,PC-004,382612.46,99.3,3,Sand Beige,#F4E1C1,290
PR-02745,PC-043,204897.05,89.1,2,Ivory White,#FFFFF0,165
PR-02746,PC-017,227637.21,57.9,2,Mustard Yellow,#E1AD01,72
PR-02747,PC-028,327315.48,139.2,4,Blush Pink,#F9C6C9,183
PR-02748,PC-049,521598.55,157.6,6,Mustard Yellow,#E1AD01,22
PR-02749,PC-010,394829.32,110.1,4,Mustard Yellow,#E1AD01,203
PR-02750,PC-003,229978.13,88.8,4,Mustard Yellow,#E1AD01,69
PR-02751,PC-040,287190.15,45.2,1,Mustard Yellow,#E1AD01,258
PR-02752,PC-042,399139.39,185.6,6,Charcoal Black,#36454F,272
PR-02753,PC-037,441903.63,143.1,6,Slate Gray,#708090,269
PR-02754,PC-018,226451.42,64.9,2,Sage Green,#9CAF88,253
PR-02755,PC-029,163864.08,120.1,4,Forest Green,#228B22,215
PR-02756,PC-019,286898.28,58.9,2,Slate Gray,#708090,171
PR-02757,PC-031,398605.63,205.5,6,Ivory White,#FFFFF0,26
PR-02758,PC-039,264846.04,39.3,2,Sage Green,#9CAF88,106
PR-02759,PC-017,424899.31,213.8,6,Sage Green,#9CAF88,45
PR-02760,PC-008,478705.76,137.4,5,Sky Blue,#87CEEB,182
PR-02761,PC-021,478021.14,205.9,6,Sky Blue,#87CEEB,148
PR-02762,PC-006,435821.7,173.5,6,Ivory White,#FFFFF0,5
PR-02763,PC-008,369674.8,50.5,2,Sand Beige,#F4E1C1,4
PR-02764,PC-033,412347.07,124.3,4,Ivory White,#FFFFF0,45
PR-02765,PC-012,449178.7,203.2,6,Slate Gray,#708090,230
PR-02766,PC-005,467148.9,184.6,6,Slate Gray,#708090,281
PR-02767,PC-004,503010.42,186.1,7,Mustard Yellow,#E1AD01,224
PR-02768,PC-048,599612.66,215.8,7,Forest Green,#228B22,164
PR-02769,PC-015,352537.71,132.2,4,Mustard Yellow,#E1AD01,297
PR-02770,PC-039,477308.5,202.5,6,Sage Green,#9CAF88,212
PR-02771,PC-042,259164.11,81.9,3,Ivory White,#FFFFF0,165
PR-02772,PC-048,450827.51,101.2,4,Charcoal Black,#36454F,16
PR-02773,PC-003,360755.87,198.7,6,Sage Green,#9CAF88,239
PR-02774,PC-025,344950.54,136.1,4,Terracotta,#E2725B,36
PR-02775,PC-034,313569.6,66.9,3,Sand Beige,#F4E1C1,192
PR-02776,PC-017,337512.71,137.5,5,Terracotta,#E2725B,104
PR-02777,PC-020,339046.1,66.8,2,Sand Beige,#F4E1C1,135
PR-02778,PC-038,399726.86,101.0,3,Charcoal Black,#36454F,129
PR-02779,PC-038,527481.03,197.2,7,Charcoal Black,#36454F,189
PR-02780,PC-004,387180.67,93.8,4,Terracotta,#E2725B,42
PR-02781,PC-008,371194.47,58.0,1,Charcoal Black,#36454F,289
PR-02782,PC-020,494522.28,187.5,6,Sand Beige,#F4E1C1,215
PR-02783,PC-040,329859.72,77.1,3,Ivory White,#FFFFF0,175
PR-02784,PC-024,249281.67,65.8,2,Terracotta,#E2725B,223
PR-02785,PC-015,304169.08,91.9,3,Sky Blue,#87CEEB,36
PR-02786,PC-028,326975.04,128.6,5,Ivory White,#FFFFF0,103
PR-02787,PC-016,330136.14,98.0,3,Mustard Yellow,#E1AD01,116
PR-02788,PC-035,300855.51,120.1,5,Charcoal Black,#36454F,295
PR-02789,PC-006,256174.06,37.6,2,Forest Green,#228B22,87
PR-02790,PC-049,592634.67,212.7,7,Charcoal Black,#36454F,254
PR-02791,PC-031,230710.25,69.7,3,Forest Green,#228B22,51
PR-02792,PC-026,393796.71,218.2,8,Charcoal Black,#36454F,248
PR-02793,PC-003,223622.8,85.1,4,Blush Pink,#F9C6C9,160
PR-02794,PC-043,312171.37,160.2,5,Terracotta,#E2725B,211
PR-02795,PC-039,327883.28,91.0,2,Sand Beige,#F4E1C1,264
PR-02796,PC-005,421396.74,144.7,5,Slate Gray,#708090,106
PR-02797,PC-010,512250.33,202.1,7,Terracotta,#E2725B,104
PR-02798,PC-042,223386.56,51.2,2,Slate Gray,#708090,155
PR-02799,PC-022,414614.7,144.9,5,Terracotta,#E2725B,266
PR-02800,PC-021,434056.99,169.1,6,Sky Blue,#87CEEB,265
PR-02801,PC-034,282812.56,43.1,2,Blush Pink,#F9C6C9,298
PR-02802,PC-039,417399.5,154.5,6,Blush Pink,#F9C6C9,21
PR-02803,PC-005,315093.43,63.9,2,Terracotta,#E2725B,4
PR-02804,PC-027,332324.56,69.5,3,Charcoal Black,#36454F,277
PR-02805,PC-030,389673.89,165.5,6,Slate Gray,#708090,279
PR-02806,PC-033,506665.59,190.1,7,Terracotta,#E2725B,284
PR-02807,PC-042,262537.58,89.4,2,Mustard Yellow,#E1AD01,69
PR-02808,PC-016,459315.46,188.8,6,Sky Blue,#87CEEB,75
PR-02809,PC-009,397773.52,102.2,4,Mustard Yellow,#E1AD01,101
PR-02810,PC-002,212493.11,36.5,2,Forest Green,#228B22,294
PR-02811,PC-039,321274.28,83.7,3,Mustard Yellow,#E1AD01,187
PR-02812,PC-026,269377.29,118.8,4,Sky Blue,#87CEEB,43
PR-02813,PC-007,270756.08,129.0,4,Mustard Yellow,#E1AD01,67
PR-02814,PC-045,220065.78,92.1,3,Ivory White,#FFFFF0,265
PR-02815,PC-045,258083.0,130.5,4,Slate Gray,#708090,92
PR-02816,PC-017,226760.26,45.9,2,Sky Blue,#87CEEB,158
PR-02817,PC-027,301082.73,53.2,1,Terracotta,#E2725B,214
PR-02818,PC-014,321889.46,81.2,3,Sage Green,#9CAF88,60
PR-02819,PC-040,358029.38,96.9,3,Sky Blue,#87CEEB,279
PR-02820,PC-015,344766.98,125.2,4,Forest Green,#228B22,214
PR-02821,PC-035,342248.46,160.4,5,Charcoal Black,#36454F,175
PR-02822,PC-033,306282.82,45.4,1,Terracotta,#E2725B,21
PR-02823,PC-005,479604.6,190.0,6,Ivory White,#FFFFF0,276
PR-02824,PC-007,184771.9,61.2,2,Terracotta,#E2725B,287
PR-02825,PC-020,424737.09,134.3,5,Forest Green,#228B22,160
PR-02826,PC-050,299684.61,103.2,3,Sage Green,#9CAF88,220
PR-02827,PC-022,465467.2,186.8,6,Sage Green,#9CAF88,57
PR-02828,PC-011,439747.4,188.1,6,Forest Green,#228B22,177
PR-02829,PC-012,465277.5,213.0,7,Terracotta,#E2725B,98
PR-02830,PC-004,454376.61,152.9,5,Blush Pink,#F9C6C9,12
PR-02831,PC-048,435226.05,88.3,4,Terracotta,#E2725B,282
PR-02832,PC-026,362499.34,190.3,7,Ivory White,#FFFFF0,183
PR-02833,PC-016,477921.65,206.6,6,Sand Beige,#F4E1C1,158
PR-02834,PC-036,357498.42,89.2,3,Forest Green,#228B22,112
PR-02835,PC-006,501792.68,218.5,8,Slate Gray,#708090,172
PR-02836,PC-042,209628.82,44.8,2,Charcoal Black,#36454F,144
PR-02837,PC-017,338346.52,144.0,4,Charcoal Black,#36454F,266
PR-02838,PC-031,234342.34,77.0,3,Sage Green,#9CAF88,45
PR-02839,PC-043,207984.85,85.8,3,Sage Green,#9CAF88,261
PR-02840,PC-001,301200.53,69.5,3,Sand Beige,#F4E1C1,41
PR-02841,PC-041,340604.32,140.2,5,Slate Gray,#708090,184
PR-02842,PC-008,373864.71,49.5,3,Sand Beige,#F4E1C1,84
PR-02843,PC-043,358830.42,199.7,6,Terracotta,#E2725B,39
PR-02844,PC-022,490632.62,212.4,6,Charcoal Black,#36454F,237
PR-02845,PC-047,426024.65,156.8,5,Terracotta,#E2725B,64
PR-02846,PC-046,290004.14,94.3,3,Sand Beige,#F4E1C1,168
PR-02847,PC-047,308928.43,72.4,2,Sky Blue,#87CEEB,110
PR-02848,PC-033,369043.48,86.3,3,Forest Green,#228B22,185
PR-02849,PC-050,310922.53,122.5,3,Mustard Yellow,#E1AD01,268
PR-02850,PC-038,497833.27,184.9,5,Sage Green,#9CAF88,187
PR-02851,PC-022,384659.17,126.9,4,Blush Pink,#F9C6C9,190
PR-02852,PC-017,263742.88,81.0,3,Ivory White,#FFFFF0,110
PR-02853,PC-033,301175.49,37.7,1,Ivory White,#FFFFF0,262
PR-02854,PC-038,350448.18,68.4,2,Blush Pink,#F9C6C9,77
PR-02855,PC-041,386015.71,173.9,7,Ivory White,#FFFFF0,56
PR-02856,PC-043,297666.14,153.2,5,Sand Beige,#F4E1C1,243
PR-02857,PC-050,311255.39,118.5,2,Sage Green,#9CAF88,221
PR-02858,PC-011,464461.14,203.3,7,Sand Beige,#F4E1C1,255
PR-02859,PC-013,445242.03,126.2,4,Slate Gray,#708090,271
PR-02860,PC-005,426976.4,148.4,5,Slate Gray,#708090,140
PR-02861,PC-029,206165.57,141.8,5,Sage Green,#9CAF88,105
PR-02862,PC-024,314282.57,114.6,4,Terracotta,#E2725B,97
PR-02863,PC-011,247673.62,35.1,1,Slate Gray,#708090,194
PR-02864,PC-029,57078.21,36.2,1,Blush Pink,#F9C6C9,141
PR-02865,PC-014,278831.3,57.8,1,Terracotta,#E2725B,94
PR-02866,PC-031,386189.36,190.0,7,Charcoal Black,#36454F,268
PR-02867,PC-007,296690.17,154.4,5,Charcoal Black,#36454F,2
PR-02868,PC-020,465987.93,167.1,5,Slate Gray,#708090,219
PR-02869,PC-045,274812.8,134.6,4,Slate Gray,#708090,242
PR-02870,PC-016,397995.23,145.5,4,Slate Gray,#708090,48
PR-02871,PC-047,274894.11,48.4,1,Charcoal Black,#36454F,117
PR-02872,PC-050,252209.75,73.4,2,Ivory White,#FFFFF0,255
PR-02873,PC-023,489044.82,215.7,6,Terracotta,#E2725B,135
PR-02874,PC-003,282857.2,133.7,4,Terracotta,#E2725B,108
PR-02875,PC-014,490465.22,217.6,7,Slate Gray,#708090,296
PR-02876,PC-026,191258.1,67.3,2,Terracotta,#E2725B,127
PR-02877,PC-001,415505.34,167.6,5,Blush Pink,#F9C6C9,259
PR-02878,PC-018,216316.22,63.5,2,Charcoal Black,#36454F,271
PR-02879,PC-029,109548.36,76.9,3,Charcoal Black,#36454F,223
PR-02880,PC-027,335916.33,83.0,2,Sage Green,#9CAF88,277
PR-02881,PC-050,220312.74,36.3,2,Sky Blue,#87CEEB,285
PR-02882,PC-011,320545.15,88.4,3,Slate Gray,#708090,153
PR-02883,PC-006,369783.69,126.9,5,Sage Green,#9CAF88,218
PR-02884,PC-016,311283.7,73.6,2,Slate Gray,#708090,287
PR-02885,PC-018,239495.01,78.1,2,Charcoal Black,#36454F,174
PR-02886,PC-022,465397.23,190.7,6,Ivory White,#FFFFF0,254
PR-02887,PC-018,179971.32,35.5,1,Sage Green,#9CAF88,11
PR-02888,PC-024,400939.74,187.8,6,Sky Blue,#87CEEB,142
PR-02889,PC-050,301259.17,110.1,3,Charcoal Black,#36454F,284
PR-02890,PC-047,346843.54,97.3,3,Slate Gray,#708090,281
PR-02891,PC-002,222585.62,49.5,1,Mustard Yellow,#E1AD01,151
PR-02892,PC-028,270494.43,85.4,3,Sage Green,#9CAF88,51
PR-02893,PC-040,286284.84,42.7,1,Sky Blue,#87CEEB,64
PR-02894,PC-041,279857.57,90.5,3,Forest Green,#228B22,97
PR-02895,PC-029,100213.55,76.2,1,Forest Green,#228B22,66
PR-02896,PC-033,396341.46,102.0,4,Forest Green,#228B22,150
PR-02897,PC-049,486606.0,127.8,5,Mustard Yellow,#E1AD01,88
PR-02898,PC-033,493715.43,177.3,7,Blush Pink,#F9C6C9,165
PR-02899,PC-050,353829.76,147.1,5,Forest Green,#228B22,102
PR-02900,PC-038,554665.24,215.9,8,Sky Blue,#87CEEB,9
PR-02901,PC-018,217213.19,65.9,2,Sage Green,#9CAF88,236
PR-02902,PC-044,525299.21,210.8,7,Sage Green,#9CAF88,36
PR-02903,PC-046,379222.02,160.4,6,Terracotta,#E2725B,209
PR-02904,PC-010,381937.22,96.3,4,Ivory White,#FFFFF0,117
PR-02905,PC-012,237440.22,38.8,1,Sage Green,#9CAF88,127
PR-02906,PC-025,367289.78,155.3,5,Sky Blue,#87CEEB,293
PR-02907,PC-022,323598.84,92.5,1,Forest Green,#228B22,233
PR-02908,PC-036,313712.32,51.9,2,Slate Gray,#708090,52
PR-02909,PC-019,306305.38,79.6,2,Slate Gray,#708090,220
PR-02910,PC-015,316353.42,101.8,3,Charcoal Black,#36454F,109
PR-02911,PC-045,163172.34,53.5,1,Mustard Yellow,#E1AD01,273
PR-02912,PC-017,322481.95,128.5,4,Sage Green,#9CAF88,79
PR-02913,PC-043,371458.04,213.9,7,Sky Blue,#87CEEB,88
PR-02914,PC-045,219273.6,99.3,3,Blush Pink,#F9C6C9,25
PR-02915,PC-018,282642.99,107.2,3,Mustard Yellow,#E1AD01,66
PR-02916,PC-034,414531.7,149.0,4,Blush Pink,#F9C6C9,58
PR-02917,PC-005,504833.71,206.6,7,Charcoal Black,#36454F,273
PR-02918,PC-021,463876.04,187.7,6,Mustard Yellow,#E1AD01,111
PR-02919,PC-004,320403.81,48.1,2,Blush Pink,#F9C6C9,113
PR-02920,PC-035,389243.97,193.3,7,Blush Pink,#F9C6C9,113
PR-02921,PC-006,400110.1,149.2,6,Ivory White,#FFFFF0,25
PR-02922,PC-015,374118.44,146.7,4,Terracotta,#E2725B,92
PR-02923,PC-030,373516.12,155.2,4,Slate Gray,#708090,93
PR-02924,PC-007,160277.88,46.1,1,Blush Pink,#F9C6C9,196
PR-02925,PC-044,372783.38,90.8,3,Ivory White,#FFFFF0,245
PR-02926,PC-042,368544.41,166.4,6,Blush Pink,#F9C6C9,11
PR-02927,PC-040,374314.67,108.0,4,Mustard Yellow,#E1AD01,33
PR-02928,PC-022,409965.64,148.6,5,Sand Beige,#F4E1C1,10
PR-02929,PC-039,393725.8,138.7,5,Forest Green,#228B22,78
PR-02930,PC-033,539663.68,212.7,7,Ivory White,#FFFFF0,234
PR-02931,PC-049,430154.63,84.6,3,Sky Blue,#87CEEB,109
PR-02932,PC-013,371966.52,78.1,2,Slate Gray,#708090,192
PR-02933,PC-012,246555.27,46.6,1,Ivory White,#FFFFF0,154
PR-02934,PC-025,242891.39,54.2,3,Slate Gray,#708090,91
PR-02935,PC-018,188877.22,40.6,1,Sand Beige,#F4E1C1,241
PR-02936,PC-035,278611.2,112.0,4,Terracotta,#E2725B,159
PR-02937,PC-032,392465.36,56.1,1,Ivory White,#FFFFF0,215
PR-02938,PC-019,306759.35,80.0,1,Ivory White,#FFFFF0,155
PR-02939,PC-038,462007.17,150.7,5,Terracotta,#E2725B,292
PR-02940,PC-011,475539.14,205.9,7,Sand Beige,#F4E1C1,173
PR-02941,PC-017,435414.09,213.9,7,Blush Pink,#F9C6C9,221
PR-02942,PC-031,335684.55,153.9,5,Mustard Yellow,#E1AD01,217
PR-02943,PC-034,472169.62,187.2,6,Sage Green,#9CAF88,196
PR-02944,PC-047,415497.94,142.4,5,Blush Pink,#F9C6C9,279
PR-02945,PC-014,494808.4,215.1,7,Ivory White,#FFFFF0,299
PR-02946,PC-011,401092.08,154.6,5,Slate Gray,#708090,13
PR-02947,PC-011,305469.58,77.6,3,Charcoal Black,#36454F,264
PR-02948,PC-033,380165.94,103.5,3,Ivory White,#FFFFF0,276
PR-02949,PC-039,355847.12,102.6,4,Slate Gray,#708090,124
PR-02950,PC-012,263648.95,51.7,2,Sky Blue,#87CEEB,216
PR-02951,PC-005,438472.7,156.5,5,Ivory White,#FFFFF0,214
PR-02952,PC-014,333758.74,91.5,4,Charcoal Black,#36454F,241
PR-02953,PC-039,388464.16,134.9,5,Sky Blue,#87CEEB,185
PR-02954,PC-018,216203.22,55.7,3,Mustard Yellow,#E1AD01,179
PR-02955,PC-024,354326.18,145.9,5,Forest Green,#228B22,136
PR-02956,PC-049,370958.98,48.3,1,Charcoal Black,#36454F,5
PR-02957,PC-025,396617.26,174.7,7,Blush Pink,#F9C6C9,137
PR-02958,PC-033,465961.98,154.1,6,Sky Blue,#87CEEB,175
PR-02959,PC-040,442978.45,159.7,6,Mustard Yellow,#E1AD01,103
PR-02960,PC-036,356311.0,87.7,2,Charcoal Black,#36454F,23
PR-02961,PC-030,229736.12,41.0,2,Slate Gray,#708090,156
PR-02962,PC-033,325616.89,45.9,2,Charcoal Black,#36454F,56
PR-02963,PC-022,446102.14,174.4,5,Slate Gray,#708090,21
PR-02964,PC-044,379409.38,105.4,2,Mustard Yellow,#E1AD01,184
PR-02965,PC-010,382642.07,105.1,3,Mustard Yellow,#E1AD01,186
PR-02966,PC-050,266542.77,81.5,3,Mustard Yellow,#E1AD01,234
PR-02967,PC-046,412943.25,192.7,6,Sand Beige,#F4E1C1,58
PR-02968,PC-032,469933.83,121.2,2,Sand Beige,#F4E1C1,40
PR-02969,PC-038,527651.57,198.8,6,Forest Green,#228B22,162
PR-02970,PC-028,313441.98,130.1,3,Mustard Yellow,#E1AD01,138
PR-02971,PC-024,417445.3,199.6,6,Blush Pink,#F9C6C9,178
PR-02972,PC-047,424746.03,158.4,5,Sky Blue,#87CEEB,228
PR-02973,PC-030,244270.33,48.0,2,Charcoal Black,#36454F,216
PR-02974,PC-006,311114.79,86.3,2,Blush Pink,#F9C6C9,267
PR-02975,PC-009,324291.58,49.6,2,Terracotta,#E2725B,76
PR-02976,PC-047,455077.48,177.3,6,Mustard Yellow,#E1AD01,167
PR-02977,PC-020,349739.78,71.4,2,Slate Gray,#708090,154
PR-02978,PC-041,249966.5,65.0,3,Blush Pink,#F9C6C9,148
PR-02979,PC-016,350729.5,114.9,3,Forest Green,#228B22,246
PR-02980,PC-010,397950.23,113.0,4,Forest Green,#228B22,298
PR-02981,PC-043,212190.26,89.3,2,Sky Blue,#87CEEB,92
PR-02982,PC-031,221112.35,70.4,2,Slate Gray,#708090,48
